Client ID,Client Type,Number of Customers,Monthly Target,Zip Code,Calendardate, Amount Collected ,Unit Sold,Campaign (Email),Campaign (Flyer),Campaign (Phone),Facebook,Instagram,YouTube,TikTok,LinkedIn,Number of Competition
ID-987364,Small Facility ,720,25,1003,19-05-2014, -   ,0,0,0,0,0,1290000,645000,0,0,Low
ID-987364,Small Facility ,720,25,1003,16-06-2014, -   ,0,0,0,0,0,1290000,645000,0,0,Low
ID-987364,Small Facility ,720,25,1003,17-07-2014, -   ,0,0,0,0,0,645000,1290000,0,0,Low
ID-987364,Small Facility ,720,25,1003,16-08-2014,3409460,24,0,0,0,0,0,1935000,0,0,Low
ID-987364,Small Facility ,720,25,1003,16-09-2014, -   ,0,0,0,0,0,0,967500,0,0,Low
ID-987364,Small Facility ,720,25,1003,16-10-2014,6818920,48,0,0,0,0,0,1935000,0,0,Low
ID-987364,Small Facility ,720,25,1003,16-11-2014,3409460,24,0,0,0,0,0,967500,0,0,Low
ID-987364,Small Facility ,720,25,1003,17-12-2014,3409460,24,0,0,0,0,0,967500,0,0,Low
ID-987364,Small Facility ,720,25,1003,16-01-2015,6818920,48,0,0,0,0,322500,2580000,0,0,Low
ID-987364,Small Facility ,720,25,1003,16-02-2015, -   ,0,0,0,0,0,645000,1290000,0,0,Low
ID-987364,Small Facility ,720,25,1003,18-03-2015,6818920,48,0,0,0,0,322500,645000,0,0,Low
ID-987364,Small Facility ,720,25,1003,18-04-2015,3409460,24,0,0,0,0,0,645000,0,0,Low
ID-987364,Small Facility ,720,25,1003,19-05-2015,6818920,48,0,0,0,0,0,0,0,0,Low
ID-987364,Small Facility ,720,25,1003,16-06-2015,3409460,24,0,0,0,0,322500,645000,0,0,Low
ID-987364,Small Facility ,720,25,1003,17-07-2015,3409460,24,0,0,0,0,322500,645000,0,0,Low
ID-987364,Small Facility ,720,25,1003,16-08-2015,3409460,24,0,0,0,0,322500,645000,0,0,Low
ID-987364,Small Facility ,720,25,1003,16-09-2015,6818920,48,0,0,0,0,0,645000,0,0,High
ID-987364,Small Facility ,720,25,1003,16-10-2015,3409460,24,0,0,0,0,322500,645000,0,0,High
ID-987364,Small Facility ,720,25,1003,16-11-2015,6818920,48,0,0,0,0,0,0,0,0,High
ID-987364,Small Facility ,720,25,1003,17-12-2015,6818920,48,0,0,0,0,0,967500,0,0,High
ID-987365,Large Facility ,2640,130,1003,16-01-2014, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987365,Large Facility ,2640,130,1003,16-02-2014, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987365,Large Facility ,2640,130,1003,18-03-2014, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987365,Large Facility ,2640,130,1003,18-04-2014, -   ,0,0,0,0,0,2580000,1290000,0,0,Low
ID-987365,Large Facility ,2640,130,1003,19-05-2014, -   ,0,0,0,0,0,1935000,322500,0,0,Low
ID-987365,Large Facility ,2640,130,1003,16-06-2014, -   ,0,0,0,0,0,3870000,2257500,0,0,Low
ID-987365,Large Facility ,2640,130,1003,17-07-2014, -   ,0,0,0,0,0,3547500,5160000,322500,0,Low
ID-987365,Large Facility ,2640,130,1003,16-08-2014, -   ,0,0,855322,0,0,2257500,4837500,0,0,Low
ID-987365,Large Facility ,2640,130,1003,16-09-2014,3409460,24,4834456,0,0,0,1612500,6450000,0,0,Low
ID-987365,Large Facility ,2640,130,1003,16-10-2014,6818920,48,0,0,0,0,2257500,9030000,0,0,Low
ID-987365,Large Facility ,2640,130,1003,16-11-2014,3409460,24,0,229319,0,0,1612500,4837500,0,0,Low
ID-987365,Large Facility ,2640,130,1003,17-12-2014, -   ,0,0,0,0,0,967500,5160000,0,0,Low
ID-987365,Large Facility ,2640,130,1003,16-01-2015,3409460,24,0,0,3567951,0,322500,6772500,0,0,Low
ID-987365,Large Facility ,2640,130,1003,16-02-2015, -   ,0,0,0,0,0,3225000,5482500,0,0,Low
ID-987365,Large Facility ,2640,130,1003,18-03-2015,10228384,75,0,0,0,0,967500,6127500,0,0,Low
ID-987365,Large Facility ,2640,130,1003,18-04-2015, -   ,0,0,790254,0,0,1290000,6450000,0,0,Low
ID-987365,Large Facility ,2640,130,1003,19-05-2015,3409460,24,0,2663635,0,0,4515000,4837500,0,0,Low
ID-987365,Large Facility ,2640,130,1003,16-06-2015,6818920,48,0,761754,0,0,3547500,7417500,0,0,Low
ID-987365,Large Facility ,2640,130,1003,17-07-2015,57960832,417,0,2828536,0,0,3547500,7095000,0,0,Low
ID-987365,Large Facility ,2640,130,1003,16-08-2015,34094608,246,0,3430351,0,0,2902500,4192500,0,0,Low
ID-987365,Large Facility ,2640,130,1003,16-09-2015,47732452,345,0,2796720,0,0,4515000,6772500,0,0,High
ID-987365,Large Facility ,2640,130,1003,16-10-2015,54551372,393,0,1105496,0,0,4515000,7740000,0,0,High
ID-987365,Large Facility ,2640,130,1003,16-11-2015,47732452,345,4102200,0,0,0,3870000,1612500,0,0,High
ID-987365,Large Facility ,2640,130,1003,17-12-2015,54551372,393,0,4088268,0,0,6450000,4192500,0,0,High
ID-987366,Small Facility ,320,20,1003,16-01-2014, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987366,Small Facility ,320,20,1003,16-02-2014, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987366,Small Facility ,320,20,1003,18-03-2014, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987366,Small Facility ,320,20,1003,18-04-2014, -   ,0,0,0,0,0,645000,0,0,0,Low
ID-987366,Small Facility ,320,20,1003,19-05-2014, -   ,0,0,0,0,0,1935000,0,0,0,Low
ID-987366,Small Facility ,320,20,1003,16-06-2014, -   ,0,0,0,0,0,1612500,0,0,0,Low
ID-987366,Small Facility ,320,20,1003,17-07-2014, -   ,0,0,0,0,0,1935000,322500,0,0,Low
ID-987366,Small Facility ,320,20,1003,16-08-2014, -   ,0,0,0,0,0,1290000,0,0,0,Low
ID-987366,Small Facility ,320,20,1003,16-09-2014, -   ,0,0,0,0,0,1290000,0,0,0,Low
ID-987366,Small Facility ,320,20,1003,16-10-2014, -   ,0,0,0,0,0,1935000,0,0,0,Low
ID-987366,Small Facility ,320,20,1003,16-11-2014, -   ,0,0,0,0,0,1290000,0,0,0,Low
ID-987366,Small Facility ,320,20,1003,17-12-2014, -   ,0,0,0,0,0,1290000,0,0,0,Low
ID-987366,Small Facility ,320,20,1003,16-01-2015, -   ,0,0,0,0,0,1290000,0,0,0,Low
ID-987366,Small Facility ,320,20,1003,16-02-2015, -   ,0,0,0,0,0,1290000,0,0,0,Low
ID-987366,Small Facility ,320,20,1003,18-03-2015, -   ,0,0,0,0,0,967500,0,0,0,Low
ID-987366,Small Facility ,320,20,1003,18-04-2015, -   ,0,0,0,0,0,967500,0,0,0,Low
ID-987366,Small Facility ,320,20,1003,19-05-2015, -   ,0,0,0,0,0,0,645000,0,0,Low
ID-987366,Small Facility ,320,20,1003,16-06-2015, -   ,0,0,0,0,0,322500,322500,0,0,Low
ID-987366,Small Facility ,320,20,1003,17-07-2015,6818920,48,0,0,0,0,322500,322500,0,0,Low
ID-987366,Small Facility ,320,20,1003,16-08-2015,6818920,48,0,0,0,0,0,645000,0,0,Low
ID-987366,Small Facility ,320,20,1003,16-09-2015,6818920,48,0,0,0,0,0,967500,0,0,High
ID-987366,Small Facility ,320,20,1003,16-10-2015,3409460,24,0,0,0,0,0,1290000,0,0,High
ID-987366,Small Facility ,320,20,1003,16-11-2015,6818920,48,0,0,0,0,0,0,0,0,High
ID-987366,Small Facility ,320,20,1003,17-12-2015,3409460,24,0,0,0,0,0,0,0,0,High
ID-987368,Small Facility ,240,10,1003,16-01-2014, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987368,Small Facility ,240,10,1003,16-02-2014, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987368,Small Facility ,240,10,1003,18-03-2014, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987368,Small Facility ,240,10,1003,18-04-2014, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987368,Small Facility ,240,10,1003,19-05-2014, -   ,0,0,0,0,0,645000,0,0,0,Low
ID-987368,Small Facility ,240,10,1003,16-06-2014, -   ,0,0,0,0,0,645000,0,0,0,Low
ID-987368,Small Facility ,240,10,1003,17-07-2014, -   ,0,0,0,0,0,645000,0,0,0,Low
ID-987368,Small Facility ,240,10,1003,16-08-2014, -   ,0,0,0,0,0,645000,0,0,0,Low
ID-987368,Small Facility ,240,10,1003,16-09-2014, -   ,0,0,0,0,0,645000,0,0,0,Low
ID-987368,Small Facility ,240,10,1003,16-10-2014, -   ,0,0,0,0,0,645000,0,0,0,Low
ID-987368,Small Facility ,240,10,1003,16-11-2014, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987368,Small Facility ,240,10,1003,17-12-2014, -   ,0,0,0,0,0,645000,0,0,0,Low
ID-987368,Small Facility ,240,10,1003,16-01-2015, -   ,0,0,0,0,0,645000,0,0,0,Low
ID-987368,Small Facility ,240,10,1003,16-02-2015,3409460,24,0,0,0,0,645000,0,0,0,Low
ID-987368,Small Facility ,240,10,1003,18-03-2015, -   ,0,0,0,0,0,645000,0,0,0,Low
ID-987368,Small Facility ,240,10,1003,18-04-2015,3409460,24,0,0,0,0,1290000,0,0,0,Low
ID-987368,Small Facility ,240,10,1003,19-05-2015, -   ,0,0,0,0,0,645000,645000,0,0,Low
ID-987368,Small Facility ,240,10,1003,16-06-2015, -   ,0,0,0,0,0,1290000,0,0,0,Low
ID-987368,Small Facility ,240,10,1003,17-07-2015, -   ,0,0,0,0,0,1612500,322500,0,0,Low
ID-987368,Small Facility ,240,10,1003,16-08-2015, -   ,0,0,0,0,0,1290000,0,0,0,Low
ID-987368,Small Facility ,240,10,1003,16-09-2015, -   ,0,0,0,0,0,1290000,0,0,0,High
ID-987368,Small Facility ,240,10,1003,16-10-2015, -   ,0,0,0,0,0,1290000,0,0,0,High
ID-987368,Small Facility ,240,10,1003,16-11-2015, -   ,0,0,0,0,0,1290000,0,0,0,High
ID-987368,Small Facility ,240,10,1003,17-12-2015, -   ,0,0,0,0,0,0,0,0,0,High
ID-987369,Large Facility ,1120,55,1003,16-01-2014, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987369,Large Facility ,1120,55,1003,16-02-2014, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987369,Large Facility ,1120,55,1003,18-03-2014, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987369,Large Facility ,1120,55,1003,18-04-2014, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987369,Large Facility ,1120,55,1003,19-05-2014, -   ,0,0,0,0,0,0,5805000,0,0,Low
ID-987369,Large Facility ,1120,55,1003,16-06-2014, -   ,0,0,0,0,0,3225000,3225000,0,0,Low
ID-987369,Large Facility ,1120,55,1003,17-07-2014, -   ,0,0,535350,0,0,0,7740000,0,0,Low
ID-987369,Large Facility ,1120,55,1003,16-08-2014, -   ,0,0,5662352,0,0,3225000,1935000,0,0,Low
ID-987369,Large Facility ,1120,55,1003,16-09-2014, -   ,0,0,1839153,0,0,645000,6450000,0,0,Low
ID-987369,Large Facility ,1120,55,1003,16-10-2014, -   ,0,0,0,0,0,0,7095000,0,0,Low
ID-987369,Large Facility ,1120,55,1003,16-11-2014, -   ,0,0,0,0,0,0,5482500,0,0,Low
ID-987369,Large Facility ,1120,55,1003,17-12-2014, -   ,0,0,5671653,0,0,1935000,3870000,0,0,Low
ID-987369,Large Facility ,1120,55,1003,16-01-2015,15342572,75,0,305958,0,0,0,6772500,0,0,Low
ID-987369,Large Facility ,1120,55,1003,16-02-2015,75008136,540,0,0,0,0,0,6450000,0,0,Low
ID-987369,Large Facility ,1120,55,1003,18-03-2015,6818920,48,0,0,0,0,0,0,0,0,Low
ID-987369,Large Facility ,1120,55,1003,18-04-2015,6818920,48,0,0,0,0,0,2902500,0,0,Low
ID-987369,Large Facility ,1120,55,1003,19-05-2015,6818920,48,0,0,0,0,0,6127500,0,0,Low
ID-987369,Large Facility ,1120,55,1003,16-06-2015,-8523652,-24,0,0,0,0,0,6127500,0,0,Low
ID-987369,Large Facility ,1120,55,1003,17-07-2015,3409460,24,0,1360348,0,0,0,5482500,0,0,Low
ID-987369,Large Facility ,1120,55,1003,16-08-2015,3409460,24,1171750,0,0,0,0,1935000,0,0,Low
ID-987369,Large Facility ,1120,55,1003,16-09-2015, -   ,0,0,0,0,0,0,3225000,0,0,High
ID-987369,Large Facility ,1120,55,1003,16-10-2015,-5114192,-15,0,0,0,0,0,4515000,0,0,High
ID-987369,Large Facility ,1120,55,1003,16-11-2015,3409460,24,0,0,0,0,0,2257500,0,0,High
ID-987369,Large Facility ,1120,55,1003,17-12-2015, -   ,0,0,0,0,0,0,0,0,0,High
ID-987370,Medium Facility,3680,220,1003,16-01-2014,3409460,24,0,0,0,0,0,0,0,0,Low
ID-987370,Medium Facility,3680,220,1003,16-02-2014, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987370,Medium Facility,3680,220,1003,18-03-2014, -   ,0,0,0,0,0,0,1290000,0,0,Low
ID-987370,Medium Facility,3680,220,1003,18-04-2014, -   ,0,0,5231767,0,0,2580000,3870000,0,322500,Low
ID-987370,Medium Facility,3680,220,1003,19-05-2014, -   ,0,1119720,0,0,0,0,11287500,0,0,Low
ID-987370,Medium Facility,3680,220,1003,16-06-2014, -   ,0,0,0,0,0,645000,14190000,0,0,Low
ID-987370,Medium Facility,3680,220,1003,17-07-2014,3409460,24,0,120400,0,0,0,10642500,0,0,Low
ID-987370,Medium Facility,3680,220,1003,16-08-2014,3409460,24,1238400,0,0,0,0,9675000,0,0,Low
ID-987370,Medium Facility,3680,220,1003,16-09-2014,6818920,48,170280,0,0,0,967500,8707500,0,0,Low
ID-987370,Medium Facility,3680,220,1003,16-10-2014,3409460,24,0,0,0,0,0,10965000,0,0,Low
ID-987370,Medium Facility,3680,220,1003,16-11-2014,6818920,48,1473300,0,0,0,0,12577500,0,0,Low
ID-987370,Medium Facility,3680,220,1003,17-12-2014,15342572,75,288478,130613,0,0,0,13222500,0,0,Low
ID-987370,Medium Facility,3680,220,1003,16-01-2015,3409460,24,0,6758645,0,0,0,11932500,0,0,Low
ID-987370,Medium Facility,3680,220,1003,16-02-2015,10228384,75,0,0,0,0,0,9997500,0,0,Low
ID-987370,Medium Facility,3680,220,1003,18-03-2015,10228384,75,296937,0,0,0,0,3225000,0,0,Low
ID-987370,Medium Facility,3680,220,1003,18-04-2015,6818920,48,0,0,0,0,645000,16447500,0,0,Low
ID-987370,Medium Facility,3680,220,1003,19-05-2015,3409460,24,2645296,1632564,0,0,0,10642500,322500,0,Low
ID-987370,Medium Facility,3680,220,1003,16-06-2015,17047304,123,1203996,1787553,0,0,322500,14835000,0,0,Low
ID-987370,Medium Facility,3680,220,1003,17-07-2015,10228384,75,0,0,0,0,1612500,10965000,0,0,Low
ID-987370,Medium Facility,3680,220,1003,16-08-2015,10228384,75,427781,6654336,0,0,0,9030000,0,0,Low
ID-987370,Medium Facility,3680,220,1003,16-09-2015,30685148,222,0,0,0,0,0,10642500,0,0,High
ID-987370,Medium Facility,3680,220,1003,16-10-2015,29832780,249,0,942470,0,0,0,20317500,0,0,High
ID-987370,Medium Facility,3680,220,1003,16-11-2015,54551372,393,0,1789501,0,0,4837500,22252500,0,0,High
ID-987370,Medium Facility,3680,220,1003,17-12-2015,44322988,321,0,2243160,0,0,10320000,21285000,0,0,High
ID-987373,Large Facility ,1600,75,1003,16-01-2014, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987373,Large Facility ,1600,75,1003,16-02-2014,3409460,24,0,0,0,0,1935000,967500,0,322500,Low
ID-987373,Large Facility ,1600,75,1003,18-03-2014,3409460,24,0,0,0,0,0,0,0,0,Low
ID-987373,Large Facility ,1600,75,1003,18-04-2014, -   ,0,0,0,0,0,1290000,967500,0,0,Low
ID-987373,Large Facility ,1600,75,1003,19-05-2014,3409460,24,0,1601750,0,0,4192500,1290000,0,0,Low
ID-987373,Large Facility ,1600,75,1003,16-06-2014, -   ,0,2008001,0,0,0,3870000,1612500,0,0,Low
ID-987373,Large Facility ,1600,75,1003,17-07-2014,6818920,48,0,1392125,0,0,3870000,2257500,0,0,Low
ID-987373,Large Facility ,1600,75,1003,16-08-2014,6818920,48,0,0,0,0,1290000,2902500,0,0,Low
ID-987373,Large Facility ,1600,75,1003,16-09-2014,3409460,24,0,5286811,0,0,1290000,2902500,0,0,Low
ID-987373,Large Facility ,1600,75,1003,16-10-2014,23866224,171,0,0,0,0,967500,4837500,0,0,Low
ID-987373,Large Facility ,1600,75,1003,16-11-2014,6818920,48,0,1713623,0,0,322500,2902500,0,0,Low
ID-987373,Large Facility ,1600,75,1003,17-12-2014,6818920,48,0,2398755,0,0,1290000,2902500,0,0,Low
ID-987373,Large Facility ,1600,75,1003,16-01-2015,3409460,24,0,4089881,0,0,645000,4837500,0,0,Low
ID-987373,Large Facility ,1600,75,1003,16-02-2015,3409460,24,0,0,0,0,1612500,2257500,0,0,Low
ID-987373,Large Facility ,1600,75,1003,18-03-2015,10228384,75,0,5977138,0,0,1290000,2902500,0,0,Low
ID-987373,Large Facility ,1600,75,1003,18-04-2015,6818920,48,0,17983,0,0,1935000,4192500,0,322500,Low
ID-987373,Large Facility ,1600,75,1003,19-05-2015,6818920,48,0,2839148,0,0,1290000,2580000,0,322500,Low
ID-987373,Large Facility ,1600,75,1003,16-06-2015,3409460,24,0,0,0,0,2257500,3547500,0,322500,Low
ID-987373,Large Facility ,1600,75,1003,17-07-2015,6818920,48,0,2103775,0,0,2257500,3547500,0,322500,Low
ID-987373,Large Facility ,1600,75,1003,16-08-2015,3409460,24,0,2002231,0,0,1290000,2580000,0,0,Low
ID-987373,Large Facility ,1600,75,1003,16-09-2015,3409460,24,0,156357,0,0,1290000,2580000,0,645000,High
ID-987373,Large Facility ,1600,75,1003,16-10-2015,6818920,48,0,1175986,0,0,2580000,3225000,0,0,High
ID-987373,Large Facility ,1600,75,1003,16-11-2015,3409460,24,0,492535,441378,0,967500,4515000,0,0,High
ID-987373,Large Facility ,1600,75,1003,17-12-2015,3409460,24,0,1207401,0,0,645000,2257500,0,0,High
ID-987375,Small Facility ,280,25,1003,16-01-2014, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987375,Small Facility ,280,25,1003,16-02-2014, -   ,0,0,0,0,0,645000,0,0,0,Low
ID-987375,Small Facility ,280,25,1003,18-03-2014, -   ,0,0,0,0,0,322500,0,0,0,Low
ID-987375,Small Facility ,280,25,1003,18-04-2014, -   ,0,0,47300,0,0,1935000,967500,0,0,Low
ID-987375,Small Facility ,280,25,1003,19-05-2014, -   ,0,0,0,0,0,322500,3870000,0,0,Low
ID-987375,Small Facility ,280,25,1003,16-06-2014, -   ,0,0,181744,0,0,322500,4515000,0,0,Low
ID-987375,Small Facility ,280,25,1003,17-07-2014, -   ,0,0,0,0,0,645000,2580000,0,0,Low
ID-987375,Small Facility ,280,25,1003,16-08-2014, -   ,0,0,2805492,0,0,645000,3225000,0,0,Low
ID-987375,Small Facility ,280,25,1003,16-09-2014, -   ,0,123264,0,0,0,0,2902500,0,0,Low
ID-987375,Small Facility ,280,25,1003,16-10-2014,1704732,12,0,122335,0,0,645000,3547500,0,0,Low
ID-987375,Small Facility ,280,25,1003,16-11-2014, -   ,0,0,0,0,0,1290000,2902500,0,0,Low
ID-987375,Small Facility ,280,25,1003,17-12-2014, -   ,0,0,0,0,0,1612500,5482500,0,0,Low
ID-987375,Small Facility ,280,25,1003,16-01-2015, -   ,0,0,0,0,0,2580000,4515000,0,0,Low
ID-987375,Small Facility ,280,25,1003,16-02-2015, -   ,0,0,0,0,0,2580000,2902500,0,0,Low
ID-987375,Small Facility ,280,25,1003,18-03-2015, -   ,0,0,0,0,0,3547500,967500,0,0,Low
ID-987375,Small Facility ,280,25,1003,18-04-2015, -   ,0,0,0,0,0,6772500,0,0,0,Low
ID-987375,Small Facility ,280,25,1003,19-05-2015, -   ,0,0,132225,0,0,4837500,0,0,0,Low
ID-987375,Small Facility ,280,25,1003,16-06-2015, -   ,0,0,600848,0,0,5805000,0,0,0,Low
ID-987375,Small Facility ,280,25,1003,17-07-2015, -   ,0,0,99468,0,0,6772500,0,0,0,Low
ID-987375,Small Facility ,280,25,1003,16-08-2015, -   ,0,844357,2736520,0,0,4515000,0,0,0,Low
ID-987375,Small Facility ,280,25,1003,16-09-2015, -   ,0,0,292400,0,0,4515000,0,0,0,High
ID-987375,Small Facility ,280,25,1003,16-10-2015,6818920,48,0,0,0,0,5805000,0,0,0,High
ID-987375,Small Facility ,280,25,1003,16-11-2015,6818920,48,0,0,0,0,2580000,0,645000,0,High
ID-987375,Small Facility ,280,25,1003,17-12-2015, -   ,0,0,34400,0,0,1935000,0,0,0,High
ID-987376,Large Facility ,2000,100,1003,16-01-2014,10228384,75,0,0,0,0,0,0,0,0,Low
ID-987376,Large Facility ,2000,100,1003,16-02-2014,17047304,123,0,0,0,0,0,0,0,0,Low
ID-987376,Large Facility ,2000,100,1003,18-03-2014,37504068,270,0,0,0,0,0,0,0,0,Low
ID-987376,Large Facility ,2000,100,1003,18-04-2014,27275684,198,0,0,0,1612500,1935000,322500,1935000,0,Low
ID-987376,Large Facility ,2000,100,1003,19-05-2014,17047304,123,0,0,0,0,7740000,0,0,0,Low
ID-987376,Large Facility ,2000,100,1003,16-06-2014,27275684,198,0,0,0,0,8062500,0,0,0,Low
ID-987376,Large Facility ,2000,100,1003,17-07-2014,30685148,222,0,0,0,0,7740000,0,0,0,Low
ID-987376,Large Facility ,2000,100,1003,16-08-2014,20456764,147,0,0,0,0,7740000,0,0,0,Low
ID-987376,Large Facility ,2000,100,1003,16-09-2014,23866224,171,0,0,0,0,7740000,0,0,0,Low
ID-987376,Large Facility ,2000,100,1003,16-10-2014,23866224,171,0,0,0,0,9675000,0,0,0,Low
ID-987376,Large Facility ,2000,100,1003,16-11-2014,27275684,198,0,0,0,0,6450000,0,0,0,Low
ID-987376,Large Facility ,2000,100,1003,17-12-2014,30685148,222,0,0,0,0,7740000,0,0,0,Low
ID-987376,Large Facility ,2000,100,1003,16-01-2015,44322988,321,0,0,0,0,7740000,0,645000,0,Low
ID-987376,Large Facility ,2000,100,1003,16-02-2015,34094608,246,0,0,0,0,7095000,322500,0,0,Low
ID-987376,Large Facility ,2000,100,1003,18-03-2015,54551372,393,0,0,0,0,5805000,0,322500,0,Low
ID-987376,Large Facility ,2000,100,1003,18-04-2015,54551372,393,0,0,0,0,3225000,0,322500,0,Low
ID-987376,Large Facility ,2000,100,1003,19-05-2015,40913528,294,0,0,0,967500,1612500,0,967500,0,Low
ID-987376,Large Facility ,2000,100,1003,16-06-2015,64779752,468,0,0,0,0,7417500,0,0,0,Low
ID-987376,Large Facility ,2000,100,1003,17-07-2015,61370292,444,0,0,0,0,6127500,0,0,322500,Low
ID-987376,Large Facility ,2000,100,1003,16-08-2015,71598676,516,0,0,0,0,5805000,0,0,0,Low
ID-987376,Large Facility ,2000,100,1003,16-09-2015,68189216,492,0,0,0,0,5160000,0,0,0,High
ID-987376,Large Facility ,2000,100,1003,16-10-2015,92055440,663,0,0,0,0,7095000,0,0,0,High
ID-987376,Large Facility ,2000,100,1003,16-11-2015,98874360,714,0,573835,0,645000,2257500,0,3225000,0,High
ID-987376,Large Facility ,2000,100,1003,17-12-2015,98874360,714,0,0,0,645000,967500,0,4515000,0,High
ID-987377,Small Facility ,400,10,1003,16-01-2014, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987377,Small Facility ,400,10,1003,16-02-2014, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987377,Small Facility ,400,10,1003,18-03-2014, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987377,Small Facility ,400,10,1003,18-04-2014, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987377,Small Facility ,400,10,1003,19-05-2014, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987377,Small Facility ,400,10,1003,16-06-2014, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987377,Small Facility ,400,10,1003,17-07-2014, -   ,0,0,352600,0,0,322500,645000,0,0,Low
ID-987377,Small Facility ,400,10,1003,16-08-2014, -   ,0,0,0,0,0,645000,322500,0,0,Low
ID-987377,Small Facility ,400,10,1003,16-09-2014, -   ,0,0,0,0,0,967500,967500,0,0,Low
ID-987377,Small Facility ,400,10,1003,16-10-2014,3409460,24,0,0,0,0,645000,322500,0,0,Low
ID-987377,Small Facility ,400,10,1003,16-11-2014,3409460,24,0,0,0,0,1290000,1612500,0,0,Low
ID-987377,Small Facility ,400,10,1003,17-12-2014, -   ,0,0,0,0,0,645000,1612500,0,0,Low
ID-987377,Small Facility ,400,10,1003,16-01-2015, -   ,0,0,0,0,0,322500,2257500,0,0,Low
ID-987377,Small Facility ,400,10,1003,16-02-2015, -   ,0,0,0,0,0,322500,2257500,0,0,Low
ID-987377,Small Facility ,400,10,1003,18-03-2015, -   ,0,0,0,0,0,0,1290000,0,0,Low
ID-987377,Small Facility ,400,10,1003,18-04-2015, -   ,0,0,0,0,0,322500,2257500,0,0,Low
ID-987377,Small Facility ,400,10,1003,19-05-2015, -   ,0,0,0,0,0,0,1290000,0,0,Low
ID-987377,Small Facility ,400,10,1003,16-06-2015,3409460,24,0,0,0,0,0,2580000,0,0,Low
ID-987377,Small Facility ,400,10,1003,17-07-2015, -   ,0,0,0,0,0,0,2580000,0,0,Low
ID-987377,Small Facility ,400,10,1003,16-08-2015, -   ,0,0,0,0,0,0,1290000,0,0,Low
ID-987377,Small Facility ,400,10,1003,16-09-2015, -   ,0,0,0,0,0,0,0,0,0,High
ID-987377,Small Facility ,400,10,1003,16-10-2015, -   ,0,0,0,0,0,0,2902500,0,0,High
ID-987377,Small Facility ,400,10,1003,16-11-2015, -   ,0,0,0,0,0,0,967500,0,0,High
ID-987377,Small Facility ,400,10,1003,17-12-2015, -   ,0,0,0,0,0,0,0,0,0,High
ID-987379,Small Facility ,120,10,1003,16-01-2014, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987379,Small Facility ,120,10,1003,16-02-2014, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987379,Small Facility ,120,10,1003,18-03-2014, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987379,Small Facility ,120,10,1003,18-04-2014, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987379,Small Facility ,120,10,1003,19-05-2014, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987379,Small Facility ,120,10,1003,16-06-2014, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987379,Small Facility ,120,10,1003,17-07-2014, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987379,Small Facility ,120,10,1003,16-08-2014, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987379,Small Facility ,120,10,1003,16-09-2014, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987379,Small Facility ,120,10,1003,16-10-2014, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987379,Small Facility ,120,10,1003,16-11-2014,3409460,24,0,0,0,0,0,0,0,0,Low
ID-987379,Small Facility ,120,10,1003,17-12-2014,3409460,24,0,0,0,0,0,0,0,0,Low
ID-987379,Small Facility ,120,10,1003,16-01-2015,3409460,24,0,0,0,0,0,0,0,0,Low
ID-987379,Small Facility ,120,10,1003,16-02-2015, -   ,0,0,0,0,0,0,0,0,0,Low
ID-987379,Small Facility ,120,10,1003,18-03-2015,3409460,24,0,0,0,0,0,0,0,0,Low
ID-987379,Small Facility ,120,10,1003,18-04-2015,3409460,24,0,0,0,0,0,0,0,0,Low
ID-987379,Small Facility ,120,10,1003,19-05-2015,3409460,24,0,0,0,0,0,645000,0,0,Low
